total_packets,tcp_packets,tcp_syn_packets,udp_packets,icmp_packets,avg_len,entropy_src_ip,entropy_src_port,label
917,0,0,910,7,349.6401309,0.141765033,0.141765033,1
448,0,0,442,6,345.7455357,0.177301594,0.177301594,1
498,0,0,492,6,350.7911647,0,0,1
391,0,0,385,6,336.57289,0,0,1
782,0,0,779,3,283.4654731,0,0,1
782,0,0,779,3,283.4654731,0,0,1
1699,0,0,0,1699,142,6.450713856,0,1
2295,4,4,0,2291,142.0880174,6.691900018,0,1
1537,1538,813,0,0,100.3266103,6.825988545,0.727284508,1
1388,1388,694,0,0,98.59654179,4.65396035,0.053801745,1
1792,1791,686,1,0,86.91741071,6.145740498,0.198881949,1
470,0,0,342,128,49.62553191,3.784189634,0,1
490,0,0,379,111,48.34285714,4.158883083,0,1
584,0,0,482,102,46.89041096,4.025351691,0.208899757,1
66,0,0,33,33,56,1.791759469,0,1
134,0,0,67,67,56,2.890371758,0,1
119,0,0,59,60,56.11764706,1.791759469,0,1
123,0,0,62,61,55.88617886,2.197224577,0.348832096,1
137,0,0,68,69,56.10218978,2.302585093,0.500402424,1
123,0,0,62,61,55.88617886,2.833213344,0.691416078,1
195,0,0,97,98,56.07179487,3.828641396,0.677947136,1
149,0,0,75,74,55.90604027,3.496507561,0.692687973,1
95,0,0,47,48,56.14736842,2.772588722,0.685314207,1
187,0,0,106,81,54.12834225,2.944438979,0.691761499,1
1270,1,0,465,804,59.81417323,5.036952602,0.510524356,1
3890,3890,0,0,0,154,6.059123196,0.425937678,1
2641,2642,0,0,0,154,5.147494477,0.444268655,1
1773,1773,0,0,0,154,5.771441123,0.458003917,1
1709,1709,0,0,0,154,5.455321115,0.470614981,1
3047,3047,0,0,0,154,4.682131227,0.517856007,1
2790,2790,0,0,0,154,5.323009979,0.44925034,1
3040,3040,0,0,0,154,5.313205979,0.45969302,1
1881,1881,0,0,0,154,6.139884552,0.405119945,1
1698,1698,0,0,0,154,5.627621114,0.487160459,1
2152,2152,0,0,0,154,5.123963979,0.495411333,1
3287,3287,0,0,0,154,6.073044534,0.467457687,1
1450,1450,0,0,0,154,6.061456919,0.441058783,1
3072,3072,0,0,0,154,5.327876169,0.512279627,1
2022,2021,0,0,1,158.6290801,5.735335374,0.473253137,1
177,0,0,0,177,5063.288136,0.610864302,0,1
156,0,0,0,156,5095.384615,0.562335145,0,1
137,0,0,0,137,5005.328467,0.867563228,0,1
132,0,0,0,132,5038,0.950270539,0,1
103,0,0,0,103,5081.456311,0.636514168,0,1
158,0,0,0,158,4924.683544,1.357977855,0,1
130,0,0,0,130,5382.307692,1.049007421,0,1
98,0,0,0,98,5312.040816,0.983087759,0,1
232,0,0,0,232,6002.655172,1.44023475,0,1
396,0,0,0,396,5942.242424,1.385256647,0,1
132,0,0,0,131,5508.469697,0.562335145,0,1
370,0,0,0,371,5475.021622,1.353234272,0,1
257,0,0,0,256,5856.568093,0,0,1
1304,0,0,0,1305,6012.834356,1.653434431,0,1
335,2,1,0,333,5663.092537,0.648619574,0.693147181,1
3110,3110,1942,0,0,85.22186495,0.553214977,5.552633089,1
2287,2287,1143,0,0,78.98906865,0.569015641,5.755071398,1
1627,1627,814,0,0,79.0153657,0.526159293,6.091015202,1
1622,1622,811,0,0,79,0.551437085,6.219240596,1
2114,2114,1057,0,0,79,0.652712221,4.864614923,1
2080,2080,1040,0,0,79,0.596609899,5.741409101,1
2718,2718,1359,0,0,79,0,5.127186463,1
3580,3578,1787,0,2,79.2575419,0.646292727,5.588153112,1
2839,2834,1420,0,5,79.95280028,0.625287265,5.553897462,1
3286,3286,1643,0,0,79,0.4264615,5.610355254,1
5747,5747,2873,0,0,78.9956499,0.55778768,5.860968749,1
3880,3880,1922,0,0,78.76804124,0.566243302,5.315802302,1
6523,6523,3293,0,0,79.24145332,0.462581353,5.87185972,1
5247,5247,2632,0,0,79.08099867,0.365971352,6.177176981,1
4871,4871,2434,0,0,78.98460275,0.160802028,6.088299655,1
2528,2528,995,0,0,73.67958861,0.591331973,6.376091262,1
3170,1645,849,0,1525,109.7255521,1.238458971,6.384800837,1
1313,161,114,0,1152,135.5506474,4.684394187,2.48490665,1
1740,320,155,0,1420,130.2701149,4.207670266,3.091042453,1
2213,289,134,0,1924,133.5354722,4.574053821,3.258096538,1
2420,359,176,0,2061,132.5818182,4.804131027,2.772588722,1
2366,295,148,0,2071,134.1555368,4.90013865,3.091042453,1
2012,347,184,0,1665,131.3956262,4.587965826,2.833213344,1
2109,341,168,0,1768,131.754386,4.622117392,2.63905733,1
1823,291,154,0,1532,132.1766319,4.715418903,2.197224577,1
1537,285,145,0,1252,130.3994795,4.222325849,3.120291565,1
1565,331,173,0,1234,128.915016,4.267402354,3.044522438,1
1519,305,126,0,1214,128.477946,4.024061638,2.926417555,1
1816,289,150,0,1527,132.1255507,4.493964385,2.397895273,1
1647,273,152,0,1374,132.0279296,4.715636439,2.833213344,1
3126,2258,1076,0,868,95.64555342,1.212216666,6.32274035,1
2264,2264,1132,0,0,79,0.561222261,6.612486674,1
2248,2248,1124,0,0,79,0.561605449,6.554435877,1
3598,790,421,0,2808,128.528627,1.050779871,5.621001463,1
2188,167,78,0,2021,137.0658135,0.564341517,2.079441542,1
2082,141,64,0,1941,137.5773295,0.561182125,2.397895273,1
1829,133,73,0,1696,137.5965008,0.711929284,3.091042453,1
2291,196,97,0,2095,136.5883893,0.54964968,2.48490665,1
2099,170,92,0,1928,136.9966651,0.580990695,1.609437912,1
2158,182,98,0,1977,136.9147359,0.485296803,1.945910149,1
1984,180,74,0,1804,135.8810484,0.605989583,2.944438979,1
1895,164,103,0,1731,137.101847,0.527985273,2.63905733,1
2094,196,86,0,1898,135.8166189,0.545519998,2.708050201,1
1978,132,68,0,1846,137.8463094,0.690546743,2.48490665,1
1975,141,70,0,1834,137.4896203,0.669318997,3.135494216,1
1761,143,67,0,1617,136.6757524,0.62472724,2.48490665,1
2735,35,0,0,2701,140.9469835,0.593204751,1.609437912,1
4448,4448,0,0,0,154,0.444682376,4.224029422,1
3825,3825,0,0,0,154,0.310392586,5.652036089,1
2208,2208,0,0,0,154,0.283377148,5.416860338,1
1828,1828,0,0,0,154,0.321654113,5.212410083,1
2455,2455,0,0,0,154,0.24756766,4.890349128,1
2802,2802,0,0,0,154,0.278060874,4.917208074,1
2778,2778,0,0,0,154,0.256135032,5.025537448,1
2556,2556,0,0,0,154,0.298755173,5.357742267,1
2184,2184,0,0,0,154,0.337515413,5.772800972,1
1745,1745,0,0,0,154,0.276830564,5.273953481,1
2771,2771,0,0,0,154,0.291254233,5.588153112,1
2935,2935,0,0,0,154,0.294042878,5.368422194,1
2131,2131,0,0,0,154,0.320917377,5.553573329,1
1312,1312,0,0,0,153.9618902,0.317785512,5.212410083,1
3146,3146,0,0,0,105.3350286,5.993961427,0,1
2893,2893,0,0,0,92.47217421,5.459585514,0,1
1716,1716,0,0,0,93.91841492,4.828313737,0,1
2804,2804,0,0,0,95.58345221,5.411646052,0,1
3285,3285,0,0,0,94.3805175,5.480638923,0,1
1845,1845,0,0,0,94.43360434,5.093750201,0,1
2354,2354,0,0,0,93.61342396,5.272999559,0,1
2390,2390,0,0,0,93.9790795,4.875197323,0,1
1826,1826,0,0,0,92.60898138,4.983606622,0,1
2607,2607,0,0,0,92.473341,4.394449155,0,1
3612,3612,0,0,0,92.64894795,5.176149733,0,1
2380,2380,0,0,0,94.12605042,5.525452939,0,1
2252,2252,0,0,0,91.89964476,5.442417711,0,1
1842,1841,0,1,0,80.21498371,5.247024072,0.032865199,1
235,0,0,220,15,43.78723404,0.511740073,3.17805383,1
132,0,0,129,3,42.63636364,0,2.302585093,1
361,0,0,358,3,42.23268698,0.28140184,3.610917913,1
225,0,0,222,3,42.37333333,0,3.433987204,1
176,0,0,168,8,43.27272727,0,2.63905733,1
198,0,0,190,8,43.13131313,0,3.091042453,1
213,0,0,208,5,42.657277,0,3.218875825,1
193,0,0,187,6,42.87046632,0,3.663561646,1
215,0,0,209,6,42.78139535,0.402941358,3.583518938,1
159,0,0,152,7,43.2327044,0.655481774,2.397895273,1
104,0,0,99,5,43.34615385,0.661563238,2.079441542,1
96,0,0,89,7,44.04166667,0,0,1
137,0,0,131,6,43.22627737,0.636514168,1.791759469,1
540,1,1,537,2,42.21851852,0.625747711,4.905274778,1
3517,3517,2603,0,0,91.005971,0.619986802,4.808507627,1
2778,2778,1852,0,0,87.33333333,0.544706014,6.116972734,1
2833,2833,1888,0,0,87.32156724,0.545594574,5.284142191,1
4755,4755,2931,0,0,84.82018927,0.620597576,5.287679167,1
5247,5247,3205,0,0,84.54126167,0.558861283,5.441661183,1
4766,4766,2895,0,0,84.37138061,0.488154015,5.593989469,1
3141,3141,1657,0,0,80.37695002,0.558488268,5.470962472,1
4711,4711,3182,0,0,87.77202293,0.490089934,5.910063566,1
4119,4119,2734,0,0,87.18766691,0.598709758,5.661058534,1
4273,4273,2168,0,0,79.36859349,0.580025518,5.599041257,1
4620,4620,2312,0,0,79.02164502,0.595850913,6.221647875,1
4569,4569,2292,0,0,79.08207485,0.627635248,6.307009354,1
4608,4608,2294,0,0,78.89149306,0.590617176,6.235118586,1
4566,4566,2283,0,0,79,0.573154345,6.21792585,1
4533,4533,2282,0,0,79.17096845,0.580102547,6.227807117,1
4544,4544,2258,0,0,78.8459507,0.580793369,6.176501408,1
5497,5497,3192,0,0,94.66763689,0.791326961,6.056805452,1
4043,4043,2163,0,0,100.116745,5.36551179,5.904935833,1
3800,3800,2004,0,0,98.5,4.964501363,5.48689906,1
3088,3088,1639,0,0,98.51101036,4.801737921,5.244540701,1
4015,4015,2135,0,0,99.04358655,5.165324442,5.898219742,1
2581,2581,1419,0,0,99.27314994,5.118190156,5.797049025,1
2978,2978,1602,0,0,98.00604433,4.468678565,5.444531122,1
2960,2960,1622,0,0,99.70945946,4.528214082,5.093090321,1
5508,5508,2992,0,0,99.08896151,4.914226872,5.585415385,1
3492,3493,1880,0,0,99.31901489,4.691973641,5.294228247,1
4609,4610,2437,0,0,99.82338902,5.143579526,5.680677569,1
4336,4336,2219,0,0,99.89483395,5.327122973,5.850476452,1
2901,2901,1514,0,0,106.1889004,5.309485156,5.248623452,1
4907,4907,2266,0,0,100.1993071,6.170897991,6.136240632,1
4496,4496,0,0,0,154,0.656598808,0.656598808,1
4081,4081,0,0,0,154,0.554711069,0.554711069,1
4238,4238,0,0,0,154,0.556244448,0.556244448,1
4221,4221,0,0,0,154,0.492836411,0.492836411,1
4501,4502,0,0,0,154.0342146,0.666278442,0.666278442,1
4556,4556,0,0,0,154,0.664621117,0.664621117,1
4495,4495,0,0,0,154,0.666429496,0.666429496,1
4457,4457,0,0,0,154,0.659896505,0.659896505,1
4378,4378,0,0,0,154,0.616113307,0.616113307,1
4318,4318,0,0,0,154,0.595763448,0.595763448,1
4502,4502,0,0,0,154,0.628908133,0.628908133,1
4322,4322,0,0,0,154,0.588415681,0.588415681,1
3940,3940,0,0,0,154,0.596371211,0.596371211,1
3803,3803,0,0,0,154,0.614179735,0.614179735,1
3648,3648,0,0,0,154,0.642174097,0.642174097,1
3995,3995,0,0,0,154,0.615000676,0.615000676,1
4880,4880,1148,0,0,141.9098361,3.061869509,1.807941767,1
2959,2959,1579,0,0,110.8435282,6.129138671,0.948319873,1
2799,2799,1499,0,0,107.554841,5.567835335,0.142373789,1
667,666,97,1,0,68.67466267,7.456162161,0.19518701,1
3687,0,0,3670,17,142.1291023,0.632067605,0,1
2490,0,0,2484,6,142.0674699,0.604397579,0,1
3370,0,0,3364,6,142.0498516,0.581056413,0,1
1530,0,0,1527,3,142.0366013,0.592237834,0,1
2083,0,0,0,2083,142,1.147393196,0,1
2,0,0,0,1,142,0,0,1
1118,0,0,0,1118,142,0.223294933,0,1
1265,2,2,0,1263,142.0189723,0.528170029,0,1
3432,3432,2048,0,0,113.6736597,0.507055259,0,1
2205,2205,1098,0,0,103.7959184,0.586750641,0,1
3090,3090,1493,0,0,102.3171521,0.572426822,0,1
3482,3482,1786,0,0,105.2923607,0.634105603,0,1
3040,3040,1477,0,0,102.5855263,0.620664526,0,1
2764,2763,1384,0,0,104.052822,0.663654696,0,1
2521,2522,1302,0,0,105.6675922,0.603781044,0,1
2948,2948,1439,0,0,102.8127544,0.635003297,0,1
3345,3345,1687,0,0,104.4334828,0.622198056,0,1
2904,2904,1486,0,0,105.1707989,0.62365485,0,1
3099,3099,1485,0,0,101.9186834,0.628345254,0,1
2258,2258,1147,0,0,104.7971656,0.604093043,0,1
2927,2927,1512,0,0,105.6569867,0.609709733,0,1
1610,1609,514,1,0,85.94906832,0.668537818,0.035724313,1
965,0,0,959,6,329.9046632,0,0,1
705,0,0,699,6,330.0539007,0,0,1
963,0,0,960,3,173.4911734,0.138459857,0,1
2642,0,0,0,2642,141.9788039,6.200781002,0,1
3003,0,0,0,3003,142,6.505835592,0,1
1966,1,1,0,1965,142.0061038,7.113581438,0,1
2191,2191,1124,0,0,98.79689639,6.645319335,0.94408269,1
2899,2899,1535,0,0,101.1541911,7.072215213,0.480900999,1
3087,3087,1620,0,0,100.5338516,6.11640543,0.726044556,1
2557,2554,1081,2,0,90.35666797,6.743793304,0.583118196,1
550,0,0,410,141,49.17818182,3.871201011,0,1
449,0,0,331,118,49.35857461,3.871201011,0,1
548,0,0,451,97,46.95620438,4.110873864,0.19609466,1
156,0,0,78,78,56,2.772588722,0,1
124,0,0,62,62,56,2.63905733,0,1
140,0,0,70,70,56,2.944438979,0.206192051,1
138,0,0,69,69,56,3.258096538,0.666278442,1
141,0,0,71,70,55.90070922,2.48490665,0.636514168,1
128,0,0,64,64,56,2.079441542,0.661563238,1
137,0,0,68,69,56.10218978,2.48490665,0.679193266,1
128,0,0,64,64,56,2.564949357,0.429323022,1
133,0,0,67,66,55.89473684,2.708050201,0.673011667,1
144,0,0,72,72,56,1.386294361,0.562335145,1
994,1,0,393,600,59.01408451,4.990432587,0.755672082,1
1704,1703,0,0,1,159.4929577,8.476290757,0.307375489,1
221,0,0,0,221,5139.266968,0.693147181,0,1
130,0,0,0,130,4969.138462,0,0,1
146,0,0,0,146,5038,0.562335145,0,1
154,0,0,0,154,5038,0.979971182,0,1
209,0,0,0,209,4973.751196,1.079734618,0,1
203,0,0,0,203,5148.246305,1.19819706,0,1
236,0,0,0,236,5038,1.78385396,0,1
251,0,0,0,251,5055.832669,1.49856908,0,1
425,0,0,0,424,5469.802353,0.754462702,0,1
452,0,0,0,453,5493.522124,1.594871709,0,1
54,0,0,0,54,5535.333333,1.039720771,0,1
4512,4512,2257,0,0,79.01108156,0.568073602,5.344031505,1
4623,4623,2311,0,0,78.99459226,0.53713522,6.176831928,1
5347,3306,1682,0,2041,103.3188704,0.421590765,5.735260052,1
2747,416,218,0,2331,132.641427,3.015344702,3.950370257,1
2207,434,236,0,1773,130.0416855,4.604380312,2.772588722,1
2113,534,270,0,1579,126.1495504,3.915615795,3.528141868,1
2743,496,226,0,2246,130.1553044,4.682629179,3.663561646,1
3195,575,300,0,2621,130.9020344,5.236115552,3.664481904,1
2619,579,317,0,2041,128.6307751,4.839326683,4.393194429,1
2551,737,355,0,1814,123.5343003,3.288687203,3.936787149,1
2307,513,239,0,1794,127.6116168,4.379048873,3.135494216,1
2869,698,355,0,2171,126.7772743,5.092051999,4.329610708,1
2049,569,299,0,1480,124.8589556,4.14598425,3.223886068,1
2532,860,458,0,1672,121.1548183,3.866104345,4.318626558,1
3065,772,331,0,2293,125.234584,3.821949633,3.677957227,1
4630,1962,1080,0,2668,116.3723542,4.314946616,4.042695453,1
4963,4449,2103,0,514,84.30062462,0.821655485,5.784125981,1
4617,4617,2311,0,0,79.02707386,0.432654886,6.054830243,1
4593,4593,2296,0,0,78.99455693,0.510576724,6.151376628,1
5745,1877,977,0,3868,121.7517842,0.385564869,5.16620531,1
4435,388,172,0,4047,136.2403608,1.049165644,2.306668725,1
4021,264,137,0,3757,137.9258891,0.633932554,2.685945325,1
4173,368,193,0,3805,136.5521208,0.67740433,4.012639757,1
2453,271,129,0,2182,134.9074603,0.756615476,4.240416448,1
1984,223,121,0,1761,135.1582661,0.758412196,2.871476118,1
3797,330,155,0,3467,136.3929418,0.631371127,3.17805383,1
3531,334,169,0,3197,136.0691022,0.616605393,2.564949357,1
3180,326,172,0,2854,135.6830189,0.617451469,2.45831133,1
4048,545,272,0,3503,133.5118577,0.649875907,1.945910149,1
4035,259,96,0,3776,137.5410161,0.696283274,2.564949357,1
1973,0,0,0,1973,142,0.520217947,2.079441542,1
3745,0,0,0,3745,142,0.390213338,0,1
2816,1,0,0,2815,142.0042614,0.585593835,0.693147181,1
2682,2682,0,0,0,154,0.319399121,7.549253785,1
1272,1272,0,0,0,154,0.303261608,7.02477351,1
5440,5440,0,0,0,96.74816176,6.11146734,0,1
3169,3169,0,0,0,92.68728305,4.927253685,0,1
4118,4119,0,0,0,93.15735794,5.755742214,0,1
5090,5090,0,0,0,91.98624754,5.135798437,0,1
7995,7995,0,0,0,92.42401501,5.480638923,0,1
7472,7472,0,0,0,92.45021413,5.459585514,0,1
7364,7364,0,0,0,92.36909288,5.556828062,0,1
7973,7973,0,0,0,92.50495422,5.497168225,0,1
7095,7095,0,0,0,92.30866808,5.686975356,0,1
5595,5595,0,0,0,92.75781948,5.877735782,0,1
5377,5377,0,0,0,92.34852148,5.840641657,0,1
7317,7317,0,0,0,92.32854995,5.455321115,0,1
8176,8176,0,0,0,92.33170254,6.208590026,0,1
2485,2480,0,4,0,83.89859155,5.470663157,0.054161236,1
353,0,0,339,15,43.30878187,0,3.258096538,1
211,0,0,205,6,42.79620853,0,3.135494216,1
278,0,0,274,4,42.4028777,0,3.931825633,1
697,0,0,689,8,42.32137733,0.503501955,4.48863637,1
267,0,0,261,6,42.62921348,0.233791659,2.772588722,1
75,0,0,68,7,44.61333333,0,0,1
74,0,0,68,6,44.27027027,0,0,1
86,0,0,80,6,43.95348837,0,0,1
149,0,0,143,6,43.12751678,0,0,1
103,0,0,97,6,43.63106796,0,0,1
91,0,0,85,6,43.84615385,0,0.693147181,1
103,0,0,97,6,43.63106796,0,1.609437912,1
119,0,0,112,7,43.64705882,0,1.609437912,1
1294,1,1,1291,2,42.09119011,0.721336603,5.198497031,1
3323,3323,2439,0,0,90.69876618,0.666741084,5.416895062,1
2877,2877,1918,0,0,87.33333333,0.640009748,4.17438727,1
4704,4704,2703,0,0,82.73086735,0.576826179,5.74709635,1
4023,4023,2370,0,0,83.45563013,0.509620126,5.444662768,1
3278,3278,2005,0,0,84.58267236,0.536734924,5.357742267,1
3803,3803,2294,0,0,84.16039968,0.596172516,5.731733185,1
3467,3467,2308,0,0,87.28526103,0.563711107,6.293205118,1
3212,3212,2139,0,0,87.29701121,0.607797744,6.360439714,1
4641,4641,2441,0,0,80.29821159,0.59012349,5.954082228,1
4323,4323,2180,0,0,79.21397178,0.578454951,6.192145412,1
4608,4608,2287,0,0,78.81553819,0.630155923,6.396643372,1
4604,4604,2300,0,0,78.97827976,0.574959871,6.310021166,1
4593,4593,2297,0,0,79.00544307,0.553265581,6.336845995,1
4602,4602,2302,0,0,79.01086484,0.594820725,6.359739287,1
4573,4573,2285,0,0,78.98359939,0.568213464,6.375770223,1
4602,4602,2306,0,0,79.05432421,0.594657053,6.410129663,1
5061,5061,2986,0,0,94.54534677,1.035139457,6.328106253,1
5542,5542,2913,0,0,99.14615662,4.810186993,5.408738879,1
5300,5300,2793,0,0,99.72641509,5.165376865,5.853426672,1
4967,4967,2571,0,0,99.22850815,5.108080511,5.600705396,1
5935,5935,3145,0,0,100.5374895,5.629999821,6.134808364,1
4603,4603,2445,0,0,100.0351944,5.288616096,5.758134805,1
5063,5063,2676,0,0,100.069524,4.977414016,5.707457179,1
4501,4501,2364,0,0,99.92312819,5.400177165,5.855260357,1
4641,4640,2463,0,0,100.1314372,5.579302031,6.089951011,1
7520,7521,3866,0,0,98.75452128,5.033472772,5.582771296,1
4511,4511,2350,0,0,100.1870982,5.83914428,6.387102893,1
2783,2783,1439,0,0,105.6169601,5.777652323,5.708981395,1
7860,7860,4166,0,0,107.0025445,5.828945618,5.808558936,1
5115,5116,2467,0,0,102.2412512,6.021023349,5.973916259,1
180,180,0,0,0,54.55555556,0,0,1
4596,4596,0,0,0,154,0.679418461,0.679418461,1
4375,4375,0,0,0,154,0.599694915,0.599694915,1
4544,4544,0,0,0,154,0.640474901,0.640474901,1
4509,4509,0,0,0,154,0.596645925,0.596645925,1
4304,4304,0,0,0,154,0.596045012,0.596045012,1
4586,4586,0,0,0,154,0.647273552,0.647273552,1
4339,4339,0,0,0,154,0.637677048,0.637677048,1
4219,4219,0,0,0,154,0.609518743,0.609518743,1
4481,4481,0,0,0,154,0.590793584,0.590793584,1
4549,4549,0,0,0,154,0.616781217,0.616781217,1
4356,4356,0,0,0,154,0.601094402,0.601094402,1
4274,4274,0,0,0,154,0.575377479,0.575377479,1
4311,4311,0,0,0,154,0.626258848,0.626258848,1
4360,4360,0,0,0,154,0.487185145,0.487185145,1
4419,4419,0,0,0,154,0.602251882,0.602251882,1
4509,4509,0,0,0,154,0.619537531,0.619537531,1
8991,8990,4713,0,0,106.430208,7.299798996,0.912408781,1
584,583,45,1,0,61.85616438,0.636514168,0,1
2186,0,0,2180,6,142.0768527,0.735097312,0,1
4012,0,0,4007,5,142.0348953,0.596712818,0,1
4596,0,0,4590,6,142.0365535,0.652547659,0,1
2036,0,0,2033,3,142.0275049,0.625661051,0,1
1,0,0,0,1,142,0,0,1
4368,0,0,0,4368,142,0.637634276,0,1
4162,0,0,0,4162,142,0.491153201,0,1
4021,0,0,0,4021,142,0.437729991,0,1
3783,0,0,0,3783,142,0.39835863,0,1
2992,0,0,0,2992,142,0.652912297,0,1
2568,0,0,0,2568,142,0.688231296,0,1
3067,0,0,0,3067,142,0.588705072,0,1
3877,0,0,0,3877,142,0.544639388,0,1
3529,0,0,0,3529,142,0.592718626,0,1
3517,0,0,0,3517,142,0.458421781,0,1
2618,0,0,0,2618,142,0.609537493,0,1
5737,0,0,0,5737,142,0.502590337,0,1
4052,0,0,0,4052,142,0.607754045,0,1
1218,1,1,0,1217,142.0098522,0.587500931,0,1
5002,5002,2775,0,0,109.4778089,0.591559575,0,1
3737,3736,1865,0,0,103.8918919,0.628331493,0,1
3806,3807,1936,0,0,104.8812401,0.606281071,0,1
5055,5055,2499,0,0,103.4362018,0.61441366,0,1
5103,5103,2715,0,0,107.2039976,0.594880254,0,1
4238,4238,2076,0,0,102.9853705,0.594199326,0,1
3224,3224,1558,0,0,102.325062,0.586240499,0,1
2472,2472,1229,0,0,103.7168285,0.567522694,0,1
2950,2950,1557,0,0,106.779661,0.610558108,0,1
4488,4488,2219,0,0,103.442959,0.634554901,0,1
4395,4396,2182,0,0,103.6473265,0.578006421,0,1
3377,3377,1703,0,0,104.4293752,0.622561449,0,1
3146,3146,1529,0,0,102.6013986,0.584524441,0,1
2219,2217,876,2,0,93.51149166,0.577524289,0,1
2510,0,0,2478,32,172.5800797,0.496846482,0.400677854,1
1692,0,0,1680,12,210.3782506,0.445908693,0.410116318,1
1465,0,0,1452,13,203.7706485,0.409028708,0.392977235,1
1945,0,0,1934,11,201.803599,0.42215019,0.388193142,1
2291,0,0,2281,10,194.1257093,0.356933303,0.356933303,1
1339,0,0,1334,5,491.9118745,0.445053951,0.41778163,1
2795,0,0,0,2795,142,5.013635802,0,1
1865,0,0,0,1865,142,5.065645693,0,1
2199,0,0,0,2199,142,5.096696175,0,1
2237,0,0,0,2238,142.0634779,5.430682478,0,1
1794,0,0,0,1795,142,5.940453673,0,1
1671,0,0,0,1671,142,4.465626815,0,1
2461,2,2,0,2459,142.0097521,5.247652243,0,1
2393,2393,1458,0,0,109.9339741,5.977119003,1.01154071,1
1691,1691,904,0,0,101.4866943,7.118269851,0.123659262,1
2386,2385,991,1,0,88.88600168,7.025199102,0.187708497,1
668,0,0,536,132,47.53293413,4.290459441,0.542729009,1
447,0,0,328,119,49.4541387,3.80666249,0,1
400,0,0,273,127,50.89,3.713572067,0.114665282,1
145,0,0,76,69,55.32413793,2.48490665,0,1
129,0,0,64,65,56.10852713,2.564949357,0.271189373,1
141,0,0,71,70,55.90070922,2.564949357,0,1
150,0,0,75,75,56,2.302585093,0.500402424,1
139,0,0,69,70,56.10071942,2.772588722,0.562335145,1
143,0,0,72,71,55.9020979,2.302585093,0,1
137,0,0,68,69,56.10218978,3.784189634,0.689009238,1
129,0,0,65,64,55.89147287,2.708050201,0.690923309,1
132,0,0,66,66,56,3.044522438,0.682908105,1
124,0,0,62,62,56,2.63905733,0.651756561,1
1159,2,0,468,689,58.83865401,4.96284463,0.641117982,1
4155,4155,0,0,0,154,6.100318952,0.537700214,1
3457,3457,0,0,0,154,5.545177444,0.384302231,1
2163,2163,0,0,0,154,5.153291594,0.533699471,1
2200,2199,0,0,0,154,5.370638028,0.404118265,1
1962,1963,0,0,0,154,5.564520407,0.471509662,1
2420,2419,0,0,0,153.9363636,5.003946306,0.473220381,1
2341,2341,0,0,0,154,5.017279837,0.516490138,1
3308,3308,0,0,0,154,5.416100402,0.529706199,1
3672,3672,0,0,0,154,5.472270674,0.478704175,1
3903,3903,0,0,0,154,5.575949103,0.496172726,1
3741,3741,0,0,0,154,5.501258211,0.590625449,1
2841,2841,0,0,0,154,6.278521424,0.498837901,1
2362,2362,0,0,0,154,6.061456919,0.487874921,1
1132,1131,0,0,1,162.2685512,5.176149733,0.43007162,1
239,0,0,0,239,5056.728033,0.950270539,0,1
185,0,0,0,185,5110.583784,0.79631164,0,1
232,0,0,0,232,4960.827586,1.276719705,0,1
191,0,0,0,191,5014.565445,1.088899975,0,1
383,0,0,0,383,5026.313316,1.37808219,0,1
855,0,0,0,855,5430.631579,1.478243626,0,1
174,0,0,0,174,5552.482759,0.895332666,0,1
28,0,0,0,28,5997.142857,0.693147181,0,1
12,0,0,0,12,3546,0.693147181,0,1
716,1,1,0,715,142.0167598,0,0,1
5364,5364,3069,0,0,111.2147651,0.523462823,0,1
3935,3935,1968,0,0,104.0127065,0.664724021,0,1
3923,3923,1961,0,0,103.9872547,0.620835995,0,1
2981,2981,1491,0,0,104.0167729,0.685765876,0,1
3911,3911,1955,0,0,103.9872155,0.686345053,0,1
4002,4002,2001,0,0,104,0.590535145,0,1
8460,8460,4330,0,0,105.1820331,0.674986981,0,1
7181,7181,3591,0,0,104.0069628,0.693044551,0,1
5365,5365,2683,0,0,104.0093197,0.630904938,0,1
10352,10352,5188,0,0,104.1159196,0.631101928,0,1
8343,8343,4168,0,0,103.9580487,0.690701565,0,1
3906,3906,1953,0,0,104,0.661823308,0,1
4776,4776,2388,0,0,104,0.654937084,0,1
1816,1815,642,1,0,89.37334802,0.680046562,0.059432299,1
4135,0,0,4118,17,520.8116082,0.686643725,0.686643725,1
2644,0,0,2638,6,528.4326778,0.687816928,0.687816928,1
2675,0,0,2667,7,502.6078505,0.690504798,0.690504798,1
3162,0,0,3158,5,501.544592,0.686114613,0.686114613,1
3733,0,0,3728,5,507.2290383,0.692634181,0.692634181,1
3044,0,0,3038,6,467.9618922,0.693147181,0.693147181,1
4083,0,0,4075,8,526.6813617,0.692527136,0.692527136,1
4039,0,0,4033,6,518.8205001,0.692435014,0.692435014,1
3348,0,0,3342,6,450.8494624,0.692909392,0.692909392,1
3048,0,0,3042,6,525.1292651,0.680318443,0.680318443,1
3939,0,0,3933,6,539.5445545,0.683202665,0.683202665,1
3810,0,0,3804,6,529.5139108,0.692957423,0.692957423,1
3059,0,0,3053,6,489.0997058,0.687931944,0.687931944,1
1286,0,0,1283,3,548.2410575,0.778509083,0.685463079,1
3849,0,0,0,3849,142,6.499787041,0,1
3912,0,0,0,3912,142,6.216606101,0,1
